<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br>Afrika,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br> Afrika
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br>Ázsia,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br> Asien
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br>Ausztrália,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br> Australien
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br>ez,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br> diese
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br>Európa,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br> Europa
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br>veszélyes,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br> gefährlich
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br>él,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br> leben
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br>Észak-Amerika,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br> Nordamerika
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br>pingvin,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br>der Pinguin
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br>kígyó,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br>die Schlange
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br>Dél-Amerika,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br> Südamerika
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br>hús,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br>das Fleisch
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br>repül,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br> fliegen
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br>eszik,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br> fressen / frisst
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br>eledel,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br>das Futter
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br>súly,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br>das Gewicht
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br>méret,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br>die Größe
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br>kilogramm,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br>das Kilogramm
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br>hossz,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br>die Länge
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br>méter,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br>der Meter
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br>növény,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br>die Pflanze
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br>kúszik,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br> robben
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br>ugrik,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"></img><br> springen
