<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>3D mozi,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>3D cinema
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>3D film,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>3D film
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>strand,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>beach
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>kerékpár,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>bike
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>híd,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>bridge
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>épület,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>building
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>buszpályaudvar,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>bus station
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>üzlet,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>business
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>kabin,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>cabin
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>kávézó,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>cafe
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>vár,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>castle
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>szakácsnő,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>chef
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>kínai negyed,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>Chinatown
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>mozi,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>cinema
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>tiszta,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>clean
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>mászófal,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>climbing wall
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>kényelmes,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>comfortable
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>hajóút,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>criuse ship
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>veszélyes,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>dangerous
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>piszkos,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>dirty
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>negyed,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>district
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>izgalmas,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>eciting
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>híres,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>famous
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>fantasztikus,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>fantastic
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>távol,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>far
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>lakás,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>flat
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>barátságos,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>friendly
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>segítség,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>help
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>forró,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>hot
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>szálloda,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>hotel
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>könyvtár,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>library
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>piac,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>market
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>modern,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>modern
<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>műemlék,<img src="https://felisha76.github.io/portfolio/media/dictionaryMedia/no_picture_yet.jpg"><br>monument
